ExternalDataReferences,StudyDay,UniqueID,UniqueID2,T1_IPAddress,T1_StartDate,T1_EndDate,Now_Temparture,Now_Humidity,Now_Precipitation,Now_Precipitation,Now_Wind Speed,Now_Visibility,Now_Events,Now_Conditions,Now_Conditions,T2_IPAddress,T2_StartDate,T2_EndDate,Now_Temparture,Now_Humidity,Now_Precipitation,Now_Precipitation,Now_Wind Speed,Now_Visibility,Now_Events,Now_Conditions,Now_Conditions,,,Day_Temparture,Max_Temparture,Min_Temparture,Day_Humidity,Max_Humidity,Min_Humidity,Max_Precipitation,Min_Precipitation,Day_Snow,Max_Snow,Min_Snow,Snow Depth,Day_Wind Speed,Day_Visibility,Day_Events,Length of Visible Light
25000,4,250004,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
25000,5,250005,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
25000,6,250006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
25000,7,250007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
25000,8,250008,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
25000,9,250009,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
26000,1,260001,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
26000,2,260002,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
26000,3,260003,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
26000,4,260004,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
26000,5,260005,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
26000,6,260006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
26000,7,260007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
26000,8,260008,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
26000,9,260009,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
27000,1,270001,270001,136.2.1.104,4/4/16 9:19,4/4/16 9:24,,,,,,,,,,136.2.1.105,4/4/16 16:13,4/4/16 16:28,,,,,,,,,,,,,,,,,,,,,,,,,,,
27000,2,270002,270002,136.2.1.104,4/5/16 9:15,4/5/16 9:24,,,,,,,,,,136.2.1.105,4/5/16 17:34,4/5/16 17:41,,,,,,,,,,,,,,,,,,,,,,,,,,,
27000,3,270003,270003,136.2.1.102,4/6/16 7:10,4/6/16 7:13,,,,,,,,,,136.2.1.105,4/6/16 16:49,4/6/16 16:57,,,,,,,,,,,,,,,,,,,,,,,,,,,
27000,4,270004,#NULL!,,#NULL!,#NULL!,,,,,,,,,,136.2.1.104,4/7/16 18:04,4/7/16 18:08,,,,,,,,,,,,,,,,,,,,,,,,,,,
27000,5,270005,270005,136.2.1.104,4/8/16 7:09,4/8/16 7:12,,,,,,,,,,136.1.1.164,4/8/16 16:19,4/8/16 16:27,,,,,,,,,,,,,,,,,,,,,,,,,,,
27000,6,270006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
27000,7,270007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
27000,8,270008,270006,136.2.1.102,4/11/16 8:44,4/11/16 8:58,,,,,,,,,,136.2.1.102,4/11/16 16:14,4/11/16 16:18,,,,,,,,,,,,,,,,,,,,,,,,,,,
27000,9,270009,270007,136.2.1.102,4/12/16 8:17,4/12/16 8:27,,,,,,,,,,136.2.1.104,4/12/16 17:50,4/12/16 17:52,,,,,,,,,,,,,,,,,,,,,,,,,,,
28000,1,280001,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
28000,2,280002,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
28000,3,280003,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
28000,4,280004,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
28000,5,280005,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
28000,6,280006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
28000,7,280007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
28000,8,280008,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
28000,9,280009,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000,1,290001,290001,50.204.38.246,4/4/16 10:51,4/4/16 10:57,,,,,,,,,,50.204.38.246,4/4/16 19:47,4/4/16 19:54,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000,2,290002,290002,35.20.74.79,4/5/16 11:53,4/5/16 11:57,,,,,,,,,,172.56.10.149,4/5/16 19:45,4/5/16 19:57,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000,3,290003,290003,35.20.131.115,4/6/16 10:51,4/6/16 10:55,,,,,,,,,,50.204.38.246,4/6/16 19:46,4/6/16 19:51,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000,4,290004,290004,50.204.38.246,4/7/16 12:16,4/7/16 12:18,,,,,,,,,,50.204.38.246,4/7/16 19:45,4/7/16 19:49,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000,5,290005,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000,6,290006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000,7,290007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000,8,290008,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000,9,290009,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
30000,1,300001,300001,4.30.231.133,4/4/16 10:51,4/4/16 10:54,,,,,,,,,,4.30.231.133,4/4/16 18:35,4/4/16 18:39,,,,,,,,,,,,,,,,,,,,,,,,,,,
30000,2,300002,300002,208.54.37.156,4/5/16 9:49,4/5/16 9:56,,,,,,,,,,172.58.224.178,4/5/16 22:45,4/5/16 22:49,,,,,,,,,,,,,,,,,,,,,,,,,,,
30000,3,300003,300003,4.30.231.133,4/6/16 8:14,4/6/16 11:37,,,,,,,,,,172.58.225.150,4/6/16 22:57,4/6/16 23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
30000,4,300004,300004,4.30.231.133,4/7/16 12:54,4/7/16 12:56,,,,,,,,,,172.56.34.89,4/7/16 23:28,4/7/16 23:31,,,,,,,,,,,,,,,,,,,,,,,,,,,
30000,5,300005,300005,172.56.34.89,4/8/16 11:26,4/8/16 11:28,,,,,,,,,,172.56.34.89,4/8/16 22:30,4/8/16 22:39,,,,,,,,,,,,,,,,,,,,,,,,,,,
30000,6,300006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
30000,7,300007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
30000,8,300008,300006,172.58.184.220,4/11/16 10:14,4/11/16 10:19,,,,,,,,,,172.58.184.220,4/11/16 18:57,4/11/16 19:21,,,,,,,,,,,,,,,,,,,,,,,,,,,
30000,9,300009,300007,172.56.2.163,4/12/16 9:52,4/12/16 10:34,,,,,,,,,,172.56.2.163,4/12/16 23:43,4/12/16 23:47,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,10,300010,30008,12.34.246.78,4/13/16 9:30,4/13/16 9:32,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,11,300011,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,12,300012,300010,12.34.246.78,4/15/16 9:59,4/15/16 10:01,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,13,300013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,14,300014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,15,300015,#NULL!,,#NULL!,#NULL!,,,,,,,,,,12.34.246.81,4/18/16 17:14,4/18/16 17:19,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,16,300016,#NULL!,,#NULL!,#NULL!,,,,,,,,,,12.34.246.79,4/19/16 16:41,4/19/16 16:45,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,17,300017,300013,12.34.246.79,4/20/16 8:43,4/20/16 8:46,,,,,,,,,,70.194.68.135,4/20/16 16:02,4/20/16 18:23,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,18,300018,300014,12.34.246.78,4/21/16 8:56,4/21/16 8:58,,,,,,,,,,12.34.246.78,4/21/16 15:42,4/21/16 15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,19,300019,#NULL!,,#NULL!,#NULL!,,,,,,,,,,12.34.246.78,4/22/16 15:48,4/22/16 15:50,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,20,300020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,21,300021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,22,300022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,23,300023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,24,300024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,25,300025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,26,300026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
31000,1,310001,310001,136.181.195.8,4/4/16 11:11,4/4/16 11:13,,,,,,,,,,107.92.123.231,4/4/16 20:42,4/4/16 20:45,,,,,,,,,,,,,,,,,,,,,,,,,,,
31000,2,310002,310002,35.20.233.191,4/5/16 10:55,4/5/16 10:57,,,,,,,,,,73.161.252.72,4/5/16 21:49,4/5/16 21:52,,,,,,,,,,,,,,,,,,,,,,,,,,,
31000,3,310003,310003,35.20.216.41,4/6/16 12:41,4/6/16 12:48,,,,,,,,,,73.161.252.72,4/6/16 19:28,4/6/16 19:30,,,,,,,,,,,,,,,,,,,,,,,,,,,
31000,4,310004,310004,107.92.121.63,4/7/16 13:33,4/7/16 13:35,,,,,,,,,,73.161.252.72,4/7/16 21:03,4/7/16 21:05,,,,,,,,,,,,,,,,,,,,,,,,,,,
31000,5,310005,310005,136.181.195.8,4/8/16 15:59,4/8/16 16:00,,,,,,,,,,73.161.252.72,4/8/16 21:59,4/8/16 22:01,,,,,,,,,,,,,,,,,,,,,,,,,,,
31000,6,310006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
31000,7,310007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
31000,8,310008,310006,35.20.242.52,4/11/16 13:01,4/11/16 13:03,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
31000,9,310009,310007,35.13.8.48,4/12/16 13:02,4/12/16 13:03,,,,,,,,,,73.161.252.72,4/12/16 20:27,4/12/16 20:30,,,,,,,,,,,,,,,,,,,,,,,,,,,
32000,1,320001,320001,199.16.188.226,4/4/16 7:04,4/4/16 7:07,,,,,,,,,,199.16.188.226,4/4/16 19:06,4/4/16 19:11,,,,,,,,,,,,,,,,,,,,,,,,,,,
32000,2,320002,320002,199.16.188.226,4/5/16 6:30,4/5/16 6:34,,,,,,,,,,68.34.255.232,4/5/16 21:13,4/5/16 21:20,,,,,,,,,,,,,,,,,,,,,,,,,,,
32000,3,320003,320003,199.16.188.226,4/6/16 6:42,4/6/16 6:44,,,,,,,,,,68.34.255.232,4/6/16 20:48,4/6/16 20:51,,,,,,,,,,,,,,,,,,,,,,,,,,,
32000,4,320004,320004,199.16.188.226,4/7/16 7:03,4/7/16 7:04,,,,,,,,,,68.34.255.232,4/7/16 19:13,4/7/16 20:36,,,,,,,,,,,,,,,,,,,,,,,,,,,
32000,5,320005,#NULL!,,#NULL!,#NULL!,,,,,,,,,,199.16.188.226,4/8/16 18:39,4/8/16 18:41,,,,,,,,,,,,,,,,,,,,,,,,,,,
32000,6,320006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
32000,7,320007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
32000,8,320008,320006,199.16.188.226,4/11/16 7:11,4/11/16 7:13,,,,,,,,,,68.34.255.232,4/11/16 18:52,4/11/16 18:55,,,,,,,,,,,,,,,,,,,,,,,,,,,
32000,9,320009,320007,199.16.188.226,4/12/16 6:39,4/12/16 6:40,,,,,,,,,,68.34.255.232,4/12/16 22:43,4/12/16 22:45,,,,,,,,,,,,,,,,,,,,,,,,,,,
33000,1,330001,330001,65.122.75.14,4/4/16 7:54,4/4/16 7:57,,,,,,,,,,65.122.75.14,4/4/16 15:26,4/4/16 15:32,,,,,,,,,,,,,,,,,,,,,,,,,,,
33000,2,330002,330002,65.122.75.14,4/5/16 7:08,4/5/16 7:11,,,,,,,,,,65.122.75.14,4/5/16 15:35,4/5/16 15:39,,,,,,,,,,,,,,,,,,,,,,,,,,,
33000,3,330003,330003,65.122.75.14,4/6/16 7:26,4/6/16 7:28,,,,,,,,,,65.122.75.14,4/6/16 15:27,4/6/16 15:32,,,,,,,,,,,,,,,,,,,,,,,,,,,
33000,4,330004,330004,65.122.75.14,4/7/16 7:07,4/7/16 7:09,,,,,,,,,,65.122.75.14,4/7/16 15:47,4/7/16 15:51,,,,,,,,,,,,,,,,,,,,,,,,,,,
33000,5,330005,330005,65.122.75.14,4/8/16 7:56,4/8/16 8:01,,,,,,,,,,65.122.75.14,4/8/16 15:49,4/8/16 15:56,,,,,,,,,,,,,,,,,,,,,,,,,,,
33000,6,330006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
33000,7,330007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
33000,8,330008,330006,65.122.75.14,4/11/16 7:27,4/11/16 7:30,,,,,,,,,,65.122.75.14,4/11/16 15:28,4/11/16 15:52,,,,,,,,,,,,,,,,,,,,,,,,,,,
33000,9,330009,330007,65.122.75.14,4/12/16 7:34,4/12/16 7:36,,,,,,,,,,65.122.75.14,4/12/16 15:31,4/12/16 15:33,,,,,,,,,,,,,,,,,,,,,,,,,,,
34000,1,340001,340001,173.162.52.229,4/4/16 9:56,4/4/16 10:01,,,,,,,,,,173.162.52.229,4/4/16 17:15,4/4/16 17:20,,,,,,,,,,,,,,,,,,,,,,,,,,,
34000,2,340002,340002,173.162.52.229,4/5/16 9:19,4/5/16 9:25,,,,,,,,,,173.162.52.229,4/5/16 15:46,4/5/16 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
34000,3,340003,340003,173.162.52.229,4/6/16 9:41,4/6/16 9:44,,,,,,,,,,173.162.52.229,4/6/16 16:36,4/6/16 16:45,,,,,,,,,,,,,,,,,,,,,,,,,,,
34000,4,340004,340004,173.162.52.229,4/7/16 9:49,4/7/16 9:55,,,,,,,,,,173.162.52.229,4/7/16 16:56,4/7/16 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
34000,5,340005,340005,173.162.52.229,4/8/16 9:17,4/8/16 9:20,,,,,,,,,,173.162.52.229,4/8/16 16:50,4/8/16 16:56,,,,,,,,,,,,,,,,,,,,,,,,,,,
34000,6,340006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
34000,7,340007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
34000,8,340008,340006,173.162.52.229,4/11/16 9:51,4/11/16 9:53,,,,,,,,,,173.162.52.229,4/11/16 16:42,4/11/16 16:46,,,,,,,,,,,,,,,,,,,,,,,,,,,
34000,9,340009,340007,173.162.52.229,4/12/16 9:13,4/12/16 9:15,,,,,,,,,,173.162.52.229,4/12/16 18:45,4/12/16 18:48,,,,,,,,,,,,,,,,,,,,,,,,,,,
35000,1,350001,350001,192.135.206.242,4/4/16 7:47,4/4/16 7:53,,,,,,,,,,66.227.237.99,4/4/16 17:21,4/4/16 17:29,,,,,,,,,,,,,,,,,,,,,,,,,,,
35000,2,350002,350002,70.194.10.251,4/5/16 7:26,4/5/16 7:30,,,,,,,,,,66.227.237.99,4/5/16 16:32,4/5/16 17:54,,,,,,,,,,,,,,,,,,,,,,,,,,,
35000,3,350003,350003,66.227.237.99,4/6/16 7:14,4/6/16 7:18,,,,,,,,,,66.227.237.99,4/6/16 17:06,4/6/16 17:12,,,,,,,,,,,,,,,,,,,,,,,,,,,
35000,4,350004,350004,70.194.10.226,4/7/16 8:13,4/7/16 8:16,,,,,,,,,,70.194.10.226,4/7/16 16:29,4/7/16 16:35,,,,,,,,,,,,,,,,,,,,,,,,,,,
35000,5,350005,350005,70.194.10.226,4/8/16 7:44,4/8/16 7:47,,,,,,,,,,66.227.237.99,4/8/16 17:08,4/8/16 17:15,,,,,,,,,,,,,,,,,,,,,,,,,,,
35000,6,350006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
35000,7,350007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
35000,8,350008,350006,70.194.15.118,4/11/16 10:31,4/11/16 10:34,,,,,,,,,,70.194.15.118,4/11/16 16:31,4/11/16 16:36,,,,,,,,,,,,,,,,,,,,,,,,,,,
35000,9,350009,350007,66.227.237.99,4/12/16 6:51,4/12/16 6:54,,,,,,,,,,70.194.1.3,4/12/16 16:28,4/12/16 16:31,,,,,,,,,,,,,,,,,,,,,,,,,,,
37000,1,370001,370001,35.22.180.52,4/4/16 8:47,4/4/16 8:51,,,,,,,,,,69.128.34.222,4/4/16 18:44,4/4/16 18:50,,,,,,,,,,,,,,,,,,,,,,,,,,,
37000,2,370002,370002,35.22.180.52,4/5/16 10:12,4/5/16 10:14,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
37000,3,370003,370003,69.128.34.222,4/6/16 10:01,4/6/16 10:05,,,,,,,,,,35.22.108.5,4/6/16 19:31,4/6/16 19:35,,,,,,,,,,,,,,,,,,,,,,,,,,,
37000,4,370004,370004,66.87.115.238,4/7/16 8:05,4/7/16 8:07,,,,,,,,,,66.87.114.251,4/7/16 20:43,4/7/16 20:52,,,,,,,,,,,,,,,,,,,,,,,,,,,
37000,5,370005,370005,69.128.34.222,4/8/16 11:13,4/8/16 11:19,,,,,,,,,,207.174.243.206,4/8/16 18:26,4/8/16 19:13,,,,,,,,,,,,,,,,,,,,,,,,,,,
37000,6,370006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
37000,7,370007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
37000,8,370008,370006,35.22.180.52,4/11/16 9:25,4/11/16 9:28,,,,,,,,,,35.20.5.119,4/11/16 20:18,4/11/16 20:23,,,,,,,,,,,,,,,,,,,,,,,,,,,
37000,9,370009,370007,35.22.180.52,4/12/16 11:16,4/12/16 11:21,,,,,,,,,,35.20.5.119,4/12/16 20:57,4/12/16 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
38000,1,380001,380001,68.56.110.58,4/4/16 13:14,4/4/16 13:15,,,,,,,,,,68.56.110.58,4/4/16 17:46,4/4/16 17:49,,,,,,,,,,,,,,,,,,,,,,,,,,,
38000,2,380002,380002,68.56.110.58,4/5/16 12:35,4/5/16 12:36,,,,,,,,,,68.56.110.58,4/5/16 16:57,4/5/16 16:58,,,,,,,,,,,,,,,,,,,,,,,,,,,
38000,3,380003,380003,68.56.110.58,4/6/16 13:52,4/6/16 13:53,,,,,,,,,,68.56.110.58,4/6/16 15:58,4/6/16 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
38000,4,380004,380004,68.56.110.58,4/7/16 11:05,4/7/16 11:07,,,,,,,,,,68.56.110.58,4/7/16 16:50,4/7/16 16:52,,,,,,,,,,,,,,,,,,,,,,,,,,,
38000,5,380005,380005,68.56.110.58,4/8/16 12:13,4/8/16 12:15,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
38000,6,380006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
38000,7,380007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
38000,8,380008,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
38000,9,380009,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
39000,1,390001,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
39000,2,390002,390001,24.127.215.82,4/5/16 17:00,4/5/16 17:25,,,,,,,,,,24.127.215.82,4/5/16 21:12,4/5/16 21:40,,,,,,,,,,,,,,,,,,,,,,,,,,,
39000,3,390003,390002,24.127.215.82,4/6/16 19:03,4/6/16 19:10,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
39000,4,390004,390003,35.20.134.2,4/7/16 18:10,4/7/16 18:17,,,,,,,,,,107.77.192.53,4/7/16 23:46,4/7/16 23:57,,,,,,,,,,,,,,,,,,,,,,,,,,,
39000,5,390005,390004,24.127.215.82,4/8/16 18:54,4/8/16 18:58,,,,,,,,,,24.127.215.82,4/9/16 0:03,4/9/16 0:14,,,,,,,,,,,,,,,,,,,,,,,,,,,
39000,6,390006,390005,166.216.159.106,4/9/16 19:51,4/9/16 19:57,,,,,,,,,,24.127.215.82,4/9/16 22:00,4/9/16 22:22,,,,,,,,,,,,,,,,,,,,,,,,,,,
39000,7,390007,390006,24.127.215.82,4/10/16 14:48,4/10/16 14:51,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
39000,8,390008,390007,24.127.215.82,4/11/16 19:03,4/11/16 19:05,,,,,,,,,,24.127.215.82,4/11/16 0:18,4/11/16 0:22,,,,,,,,,,,,,,,,,,,,,,,,,,,
39000,9,390009,390008,24.127.215.82,4/12/16 19:45,4/12/16 19:49,,,,,,,,,,24.127.215.82,4/12/16 21:58,4/12/16 22:01,,,,,,,,,,,,,,,,,,,,,,,,,,,
41000,1,410001,410001,68.62.59.56,4/4/16 8:41,4/4/16 8:45,,,,,,,,,,35.22.55.151,4/4/16 18:11,4/4/16 18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,
41000,2,410002,410002,68.62.59.56,4/5/16 8:48,4/5/16 8:51,,,,,,,,,,70.210.68.105,4/5/16 18:45,4/5/16 18:50,,,,,,,,,,,,,,,,,,,,,,,,,,,
41000,3,410003,410003,68.62.59.56,4/6/16 9:38,4/6/16 9:40,,,,,,,,,,70.210.66.62,4/6/16 19:04,4/6/16 19:11,,,,,,,,,,,,,,,,,,,,,,,,,,,
41000,4,410004,410004,70.210.68.105,4/7/16 8:48,4/7/16 8:50,,,,,,,,,,70.210.68.105,4/7/16 19:11,4/7/16 19:14,,,,,,,,,,,,,,,,,,,,,,,,,,,
41000,5,410005,410005,35.10.81.200,4/8/16 10:28,4/8/16 10:29,,,,,,,,,,70.210.68.105,4/8/16 17:43,4/8/16 17:45,,,,,,,,,,,,,,,,,,,,,,,,,,,
41000,6,410006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
41000,7,410007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
41000,8,410008,410006,76.112.43.103,4/11/16 8:43,4/11/16 8:48,,,,,,,,,,35.22.240.232,4/11/16 19:47,4/11/16 19:49,,,,,,,,,,,,,,,,,,,,,,,,,,,
41000,9,410009,410007,68.62.59.56,4/12/16 9:01,4/12/16 9:04,,,,,,,,,,70.210.73.25,4/12/16 19:36,4/12/16 19:47,,,,,,,,,,,,,,,,,,,,,,,,,,,
42000,1,420001,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
